number,order,Sample ID,Assigned ID,Date,Year,Month,Monthies,Year.Month,Location,Region,Count,Identifier,mysid?,"If not, what?",Category,length,species ,gender,gravid?,comments,removed for reference,sample comments
20231,1533,20200814-3,20200814-3,20200814,2020,8,Aug,2020_8,BULLMAN BEACH,Strait,575,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
20232,1534,20200814-3,20200814-3,20200814,2020,8,Aug,2020_8,BULLMAN BEACH,Strait,576,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
20233,1535,20200814-3,20200814-3,20200814,2020,8,Aug,2020_8,BULLMAN BEACH,Strait,577,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
20234,1536,20200814-3,20200814-3,20200814,2020,8,Aug,2020_8,BULLMAN BEACH,Strait,578,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19451,124,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,1,LA,NO,isopod,isopod,NA,,,,,,
19452,125,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,2,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19453,126,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,3,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19454,127,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,4,LA,NO,amphipod,amphipod,NA,,,,,,
19455,128,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,5,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19456,129,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,6,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19457,130,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,7,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19458,131,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,8,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19459,132,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,9,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19460,133,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,10,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19461,134,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,11,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19462,135,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,12,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19463,136,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,13,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19464,137,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,14,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19465,138,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,15,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19466,139,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,16,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19467,140,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,17,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19468,141,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,18,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19469,142,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,19,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19470,143,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,20,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19471,144,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,21,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19472,145,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,22,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19473,146,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,23,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19474,147,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,24,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19475,148,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,25,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19476,149,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,26,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19477,150,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,27,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19478,151,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,28,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19479,152,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,29,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19480,153,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,30,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19481,154,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,31,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19482,155,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,32,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19483,156,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,33,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19484,157,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,34,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19485,158,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,35,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19486,159,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,36,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19487,160,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,37,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19488,161,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,38,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19489,162,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,39,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19490,163,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,40,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19491,164,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,41,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19492,165,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,42,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19493,166,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,43,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19494,167,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,44,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19495,168,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,45,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19496,169,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,46,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19497,170,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,47,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19498,171,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,48,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19499,172,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,49,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19500,173,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,50,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19501,174,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,51,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19502,175,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,52,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19503,176,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,53,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19504,177,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,54,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19505,178,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,55,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19506,179,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,56,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19507,180,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,57,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19508,181,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,58,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19509,182,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,59,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19510,183,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,60,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19511,184,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,61,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19512,185,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,62,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19513,186,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,63,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19514,187,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,64,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19515,188,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,65,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19516,189,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,66,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19517,190,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,67,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19518,191,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,68,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19519,192,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,69,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19520,193,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,70,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19521,194,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,71,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19522,195,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,72,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19523,196,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,73,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19524,197,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,74,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19525,198,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,75,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19526,199,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,76,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19527,200,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,77,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19528,201,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,78,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19529,202,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,79,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19530,203,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,80,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19531,204,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,81,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19532,205,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,82,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19533,206,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,83,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19534,207,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,84,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19535,208,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,85,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19536,209,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,86,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19537,210,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,87,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19538,211,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,88,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19539,212,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,89,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19540,213,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,90,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19541,214,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,91,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19542,215,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,92,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19543,216,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,93,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19544,217,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,94,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19545,218,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,95,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19546,219,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,96,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19547,220,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,97,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19548,221,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,98,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19549,222,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,99,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19550,223,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,100,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19551,224,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,101,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19552,225,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,102,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19553,226,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,103,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19554,227,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,104,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19555,228,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,105,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19556,229,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,106,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19557,230,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,107,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19558,231,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,108,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19559,232,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,109,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19560,233,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,110,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19561,234,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,111,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19562,235,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,112,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19563,236,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,113,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19564,237,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,114,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19565,238,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,115,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19566,239,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,116,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19567,240,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,117,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19568,241,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,118,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19569,242,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,119,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19570,243,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,120,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19571,244,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,121,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19572,245,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,122,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19573,246,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,123,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19574,247,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,124,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19575,248,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,125,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19576,249,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,126,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19577,250,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,127,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19578,251,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,128,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19579,252,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,129,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19580,253,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,130,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19581,254,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,131,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19582,255,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,132,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19583,256,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,133,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19584,257,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,134,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19585,258,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,135,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19586,259,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,136,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19587,260,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,137,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19588,261,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,138,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19589,262,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,139,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19590,263,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,140,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19591,264,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,141,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19592,265,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,142,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19593,266,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,143,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19594,267,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,144,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19595,268,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,145,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19596,269,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,146,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19597,270,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,147,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19598,271,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,148,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19599,272,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,149,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19600,273,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,150,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19601,274,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,151,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19602,275,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,152,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19603,276,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,153,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19604,277,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,154,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19605,278,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,155,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19606,279,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,156,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19607,280,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,157,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19608,281,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,158,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19609,282,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,159,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19610,283,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,160,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19611,284,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,161,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19612,285,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,162,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19613,286,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,163,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19614,287,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,164,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19615,288,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,165,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19616,289,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,166,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19617,290,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,167,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19618,291,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,168,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19619,292,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,169,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19620,293,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,170,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19621,294,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,171,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19622,295,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,172,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
